job_key,reference,snapshot_date,skill
T4WCU8VP-2026-08-10,T4WCU8VP,2026-08-10,Communication skills
T4WCU8VP-2026-08-10,T4WCU8VP,2026-08-10,Git
KWGD1NDM-2026-08-10,KWGD1NDM,2026-08-10,Windows
KWGD1NDM-2026-08-10,KWGD1NDM,2026-08-10,AD
KWGD1NDM-2026-08-10,KWGD1NDM,2026-08-10,Windows Server
EBKEEME6-2026-08-10,EBKEEME6,2026-08-10,Python
EBKEEME6-2026-08-10,EBKEEME6,2026-08-10,SQL
EBKEEME6-2026-08-10,EBKEEME6,2026-08-10,Celery
YUVKQFO8-2026-08-10,YUVKQFO8,2026-08-10,Project management
YUVKQFO8-2026-08-10,YUVKQFO8,2026-08-10,Backlog management
YUVKQFO8-2026-08-10,YUVKQFO8,2026-08-10,Technical background
FE8CCDPM-2026-08-10,FE8CCDPM,2026-08-10,GCP
FE8CCDPM-2026-08-10,FE8CCDPM,2026-08-10,Linux
FE8CCDPM-2026-08-10,FE8CCDPM,2026-08-10,IaC (Infrastructure as Code)
7IFCIRVL-2026-08-10,7IFCIRVL,2026-08-10,AI
7IFCIRVL-2026-08-10,7IFCIRVL,2026-08-10,Ada
7IFCIRVL-2026-08-10,7IFCIRVL,2026-08-10,AI Governance
PDSKUMEA-2026-08-10,PDSKUMEA,2026-08-10,PostgreSQL
PDSKUMEA-2026-08-10,PDSKUMEA,2026-08-10,Database administration
PDSKUMEA-2026-08-10,PDSKUMEA,2026-08-10,Database performance tuning
VXSLFZST-2026-08-10,VXSLFZST,2026-08-10,Jira
VXSLFZST-2026-08-10,VXSLFZST,2026-08-10,Confluence
5XLWPU7N-2026-08-10,5XLWPU7N,2026-08-10,Jira
5XLWPU7N-2026-08-10,5XLWPU7N,2026-08-10,Confluence
5XLWPU7N-2026-08-10,5XLWPU7N,2026-08-10,CA
PRHTTKWV-2026-08-10,PRHTTKWV,2026-08-10,K8s
PRHTTKWV-2026-08-10,PRHTTKWV,2026-08-10,Unix
PRHTTKWV-2026-08-10,PRHTTKWV,2026-08-10,IaC
U1D60BHD-2026-08-10,U1D60BHD,2026-08-10,K8s
U1D60BHD-2026-08-10,U1D60BHD,2026-08-10,Linux
U1D60BHD-2026-08-10,U1D60BHD,2026-08-10,Istio
RZ8GMYAX-2026-08-10,RZ8GMYAX,2026-08-10,Degree
RZ8GMYAX-2026-08-10,RZ8GMYAX,2026-08-10,K8s
RZ8GMYAX-2026-08-10,RZ8GMYAX,2026-08-10,ITIL
BROOFUPW-2026-08-10,BROOFUPW,2026-08-10,Azure Cloud
BROOFUPW-2026-08-10,BROOFUPW,2026-08-10,Storage
BROOFUPW-2026-08-10,BROOFUPW,2026-08-10,Terraform
ZA0U3TR3-2026-08-10,ZA0U3TR3,2026-08-10,Enterprise architecture
ZA0U3TR3-2026-08-10,ZA0U3TR3,2026-08-10,Enterprise Architect
ZA0U3TR3-2026-08-10,ZA0U3TR3,2026-08-10,Cloud
RMZSYEWC-2026-08-10,RMZSYEWC,2026-08-10,Java
RMZSYEWC-2026-08-10,RMZSYEWC,2026-08-10,Web API
RMZSYEWC-2026-08-10,RMZSYEWC,2026-08-10,REST API
RKWX6BKI-2026-08-10,RKWX6BKI,2026-08-10,Java
RKWX6BKI-2026-08-10,RKWX6BKI,2026-08-10,Multithreading
RKWX6BKI-2026-08-10,RKWX6BKI,2026-08-10,PostgreSQL
LJIABLQ9-2026-08-10,LJIABLQ9,2026-08-10,Go
LJIABLQ9-2026-08-10,LJIABLQ9,2026-08-10,K8s
TQCWFMHH-2026-08-10,TQCWFMHH,2026-08-10,Python
TQCWFMHH-2026-08-10,TQCWFMHH,2026-08-10,Integration test
TQCWFMHH-2026-08-10,TQCWFMHH,2026-08-10,API testing
N7UQZMNY-2026-08-10,N7UQZMNY,2026-08-10,Oracle APEX
N7UQZMNY-2026-08-10,N7UQZMNY,2026-08-10,Apex
N7UQZMNY-2026-08-10,N7UQZMNY,2026-08-10,Oracle
1JELW3QX-2026-08-10,1JELW3QX,2026-08-10,Communication skills
1JELW3QX-2026-08-10,1JELW3QX,2026-08-10,Agile
1JELW3QX-2026-08-10,1JELW3QX,2026-08-10,ML-powered products
WHKZHSJN-2026-08-10,WHKZHSJN,2026-08-10,Python
WHKZHSJN-2026-08-10,WHKZHSJN,2026-08-10,Microsoft Windows
WHKZHSJN-2026-08-10,WHKZHSJN,2026-08-10,GitHub
ODTWO4BC-2026-08-10,ODTWO4BC,2026-08-10,Java
ODTWO4BC-2026-08-10,ODTWO4BC,2026-08-10,TestFX
ODTWO4BC-2026-08-10,ODTWO4BC,2026-08-10,Gradle
YNSRWQOT-2026-08-10,YNSRWQOT,2026-08-10,Workday HCM Certification
YNSRWQOT-2026-08-10,YNSRWQOT,2026-08-10,Workday Compensation Certification
YNSRWQOT-2026-08-10,YNSRWQOT,2026-08-10,Workday Prism
1MYCETHV-2026-08-10,1MYCETHV,2026-08-10,Python
1MYCETHV-2026-08-10,1MYCETHV,2026-08-10,K8s
1MYCETHV-2026-08-10,1MYCETHV,2026-08-10,REST API
RKZDD5KS-2026-08-10,RKZDD5KS,2026-08-10,Go
RKZDD5KS-2026-08-10,RKZDD5KS,2026-08-10,Java
JMWMW3P1-2026-08-10,JMWMW3P1,2026-08-10,NX
JMWMW3P1-2026-08-10,JMWMW3P1,2026-08-10,PCB
JMWMW3P1-2026-08-10,JMWMW3P1,2026-08-10,GD&T
5YBNZL0Z-2026-08-10,5YBNZL0Z,2026-08-10,.NET
5YBNZL0Z-2026-08-10,5YBNZL0Z,2026-08-10,BPM
5YBNZL0Z-2026-08-10,5YBNZL0Z,2026-08-10,Camunda
OXXKKLA6-2026-08-10,OXXKKLA6,2026-08-10,Python
OXXKKLA6-2026-08-10,OXXKKLA6,2026-08-10,Java
OXXKKLA6-2026-08-10,OXXKKLA6,2026-08-10,Test automation
R2TAGGVV-2026-08-10,R2TAGGVV,2026-08-10,Scala
R2TAGGVV-2026-08-10,R2TAGGVV,2026-08-10,Hadoop
R2TAGGVV-2026-08-10,R2TAGGVV,2026-08-10,Kafka
A0AU6LID-2026-08-10,A0AU6LID,2026-08-10,C++
A0AU6LID-2026-08-10,A0AU6LID,2026-08-10,Data structures
A0AU6LID-2026-08-10,A0AU6LID,2026-08-10,PhD
VNEZ37TP-2026-08-10,VNEZ37TP,2026-08-10,Copilot studio
VNEZ37TP-2026-08-10,VNEZ37TP,2026-08-10,Power Platform
VNEZ37TP-2026-08-10,VNEZ37TP,2026-08-10,AI
EIY4B36K-2026-08-10,EIY4B36K,2026-08-10,JavaScript
EIY4B36K-2026-08-10,EIY4B36K,2026-08-10,TypeScript
EIY4B36K-2026-08-10,EIY4B36K,2026-08-10,Vue.js
5OKZHIPJ-2026-08-10,5OKZHIPJ,2026-08-10,Python
5OKZHIPJ-2026-08-10,5OKZHIPJ,2026-08-10,Communication skills
5OKZHIPJ-2026-08-10,5OKZHIPJ,2026-08-10,QA
UCIEV1LJ-2026-08-10,UCIEV1LJ,2026-08-10,Java
UCIEV1LJ-2026-08-10,UCIEV1LJ,2026-08-10,AI
UCIEV1LJ-2026-08-10,UCIEV1LJ,2026-08-10,REST API
5RCCVVQC-2026-08-10,5RCCVVQC,2026-08-10,C
5RCCVVQC-2026-08-10,5RCCVVQC,2026-08-10,C++
5RCCVVQC-2026-08-10,5RCCVVQC,2026-08-10,MATLAB
FXWB1ZPL-2026-08-10,FXWB1ZPL,2026-08-10,Power Platform
FXWB1ZPL-2026-08-10,FXWB1ZPL,2026-08-10,Power Automate
FXWB1ZPL-2026-08-10,FXWB1ZPL,2026-08-10,Copilot Studio
PS5TLTJJ-2026-08-10,PS5TLTJJ,2026-08-10,Java
PS5TLTJJ-2026-08-10,PS5TLTJJ,2026-08-10,Spring
PS5TLTJJ-2026-08-10,PS5TLTJJ,2026-08-10,Spring Boot
ENKWF762-2026-08-10,ENKWF762,2026-08-10,Java
ENKWF762-2026-08-10,ENKWF762,2026-08-10,Microservices
ENKWF762-2026-08-10,ENKWF762,2026-08-10,Spring
7IJMU7M3-2026-08-10,7IJMU7M3,2026-08-10,AI
LGOWUAYU-2026-08-10,LGOWUAYU,2026-08-10,AWS
LGOWUAYU-2026-08-10,LGOWUAYU,2026-08-10,Vault
LGOWUAYU-2026-08-10,LGOWUAYU,2026-08-10,KMS
CRMJWTPS-2026-08-10,CRMJWTPS,2026-08-10,Cloud
CRMJWTPS-2026-08-10,CRMJWTPS,2026-08-10,Enterprise Architect
CRMJWTPS-2026-08-10,CRMJWTPS,2026-08-10,Cloud platform
SKFAEZCV-2026-08-10,SKFAEZCV,2026-08-10,Go
SKFAEZCV-2026-08-10,SKFAEZCV,2026-08-10,TypeScript
SKFAEZCV-2026-08-10,SKFAEZCV,2026-08-10,API
F9TGFLSK-2026-08-10,F9TGFLSK,2026-08-10,Cybersecurity
F9TGFLSK-2026-08-10,F9TGFLSK,2026-08-10,EDR
F9TGFLSK-2026-08-10,F9TGFLSK,2026-08-10,Python
0JBZXGSQ-2026-08-10,0JBZXGSQ,2026-08-10,Node.js
0JBZXGSQ-2026-08-10,0JBZXGSQ,2026-08-10,Express
0JBZXGSQ-2026-08-10,0JBZXGSQ,2026-08-10,React
BCLWJ7JW-2026-08-10,BCLWJ7JW,2026-08-10,Notion
BCLWJ7JW-2026-08-10,BCLWJ7JW,2026-08-10,Confluence
BCLWJ7JW-2026-08-10,BCLWJ7JW,2026-08-10,AI
BBBN2RAD-2026-08-10,BBBN2RAD,2026-08-10,Jira
BBBN2RAD-2026-08-10,BBBN2RAD,2026-08-10,Cloud
BBBN2RAD-2026-08-10,BBBN2RAD,2026-08-10,Atlassian
6AS9PCI8-2026-08-10,6AS9PCI8,2026-08-10,Security
6AS9PCI8-2026-08-10,6AS9PCI8,2026-08-10,API
6AS9PCI8-2026-08-10,6AS9PCI8,2026-08-10,AI
SIAOBXWZ-2026-08-10,SIAOBXWZ,2026-08-10,QA Engineer
SIAOBXWZ-2026-08-10,SIAOBXWZ,2026-08-10,Cypress
SIAOBXWZ-2026-08-10,SIAOBXWZ,2026-08-10,Postman
7HVY442O-2026-08-10,7HVY442O,2026-08-10,Android
7HVY442O-2026-08-10,7HVY442O,2026-08-10,iOS
7HVY442O-2026-08-10,7HVY442O,2026-08-10,UX
VDNTLTW0-2026-08-10,VDNTLTW0,2026-08-10,Jira
VDNTLTW0-2026-08-10,VDNTLTW0,2026-08-10,Confluence
VDNTLTW0-2026-08-10,VDNTLTW0,2026-08-10,Axure
QNHPTK3O-2026-08-10,QNHPTK3O,2026-08-10,COBOL
QNHPTK3O-2026-08-10,QNHPTK3O,2026-08-10,SAFe
QNHPTK3O-2026-08-10,QNHPTK3O,2026-08-10,BDD
ELK0JSRL-2026-08-10,ELK0JSRL,2026-08-10,Docker Compose
ELK0JSRL-2026-08-10,ELK0JSRL,2026-08-10,Prometheus
ELK0JSRL-2026-08-10,ELK0JSRL,2026-08-10,GitLab
2UDZPIPK-2026-08-10,2UDZPIPK,2026-08-10,L2
2UDZPIPK-2026-08-10,2UDZPIPK,2026-08-10,Windows Server
2UDZPIPK-2026-08-10,2UDZPIPK,2026-08-10,Cloud
MKHUCVDQ-2026-08-10,MKHUCVDQ,2026-08-10,AWS
MKHUCVDQ-2026-08-10,MKHUCVDQ,2026-08-10,Data engineering
MKHUCVDQ-2026-08-10,MKHUCVDQ,2026-08-10,Databricks
BCNUKF71-2026-08-10,BCNUKF71,2026-08-10,Test automation
BCNUKF71-2026-08-10,BCNUKF71,2026-08-10,QA
BCNUKF71-2026-08-10,BCNUKF71,2026-08-10,Test case
QHIXLRTY-2026-08-10,QHIXLRTY,2026-08-10,Fabasoft
3WTFPJJM-2026-08-10,3WTFPJJM,2026-08-10,Jira
3WTFPJJM-2026-08-10,3WTFPJJM,2026-08-10,Confluence
3WTFPJJM-2026-08-10,3WTFPJJM,2026-08-10,Cloud
AQDQZA7H-2026-08-10,AQDQZA7H,2026-08-10,.NET
AQDQZA7H-2026-08-10,AQDQZA7H,2026-08-10,C#
AQDQZA7H-2026-08-10,AQDQZA7H,2026-08-10,Docker
FFQQWZOC-2026-08-10,FFQQWZOC,2026-08-10,.NET
FFQQWZOC-2026-08-10,FFQQWZOC,2026-08-10,Python
FFQQWZOC-2026-08-10,FFQQWZOC,2026-08-10,Java
UGG09EIL-2026-08-10,UGG09EIL,2026-08-10,IBM
UGG09EIL-2026-08-10,UGG09EIL,2026-08-10,IBM WebSphere
UGG09EIL-2026-08-10,UGG09EIL,2026-08-10,HTTP
I7VAS1SK-2026-08-10,I7VAS1SK,2026-08-10,React native
I7VAS1SK-2026-08-10,I7VAS1SK,2026-08-10,Redux
I7VAS1SK-2026-08-10,I7VAS1SK,2026-08-10,JavaScript
DHOVQXCQ-2026-08-10,DHOVQXCQ,2026-08-10,Python
DHOVQXCQ-2026-08-10,DHOVQXCQ,2026-08-10,Machine learning
DHOVQXCQ-2026-08-10,DHOVQXCQ,2026-08-10,Cloud platform
8SQYSK1H-2026-08-10,8SQYSK1H,2026-08-10,Python
8SQYSK1H-2026-08-10,8SQYSK1H,2026-08-10,Ceph
8SQYSK1H-2026-08-10,8SQYSK1H,2026-08-10,Storage
SMDH6VSL-2026-08-10,SMDH6VSL,2026-08-10,Automation
3YZUSBLY-2026-08-10,3YZUSBLY,2026-08-10,Java
3YZUSBLY-2026-08-10,3YZUSBLY,2026-08-10,Spring Framework
3YZUSBLY-2026-08-10,3YZUSBLY,2026-08-10,Angular
CNP5NCA4-2026-08-10,CNP5NCA4,2026-08-10,Critical thinking
CNP5NCA4-2026-08-10,CNP5NCA4,2026-08-10,Problem solving
CNP5NCA4-2026-08-10,CNP5NCA4,2026-08-10,Python
OK7HTG8G-2026-08-10,OK7HTG8G,2026-08-10,PHP
OK7HTG8G-2026-08-10,OK7HTG8G,2026-08-10,MySQL
OK7HTG8G-2026-08-10,OK7HTG8G,2026-08-10,Redis
BKJHS7SN-2026-08-10,BKJHS7SN,2026-08-10,SQL
BKJHS7SN-2026-08-10,BKJHS7SN,2026-08-10,Hive
BKJHS7SN-2026-08-10,BKJHS7SN,2026-08-10,Data analysis
NWQGCHV9-2026-08-10,NWQGCHV9,2026-08-10,Python
NWQGCHV9-2026-08-10,NWQGCHV9,2026-08-10,pandas
NWQGCHV9-2026-08-10,NWQGCHV9,2026-08-10,SQL
BKIPZ122-2026-08-10,BKIPZ122,2026-08-10,Dynamics 365 f&o
BKIPZ122-2026-08-10,BKIPZ122,2026-08-10,REST/SOAP
BKIPZ122-2026-08-10,BKIPZ122,2026-08-10,X++
OUMQRV1S-2026-08-10,OUMQRV1S,2026-08-10,Spark
OUMQRV1S-2026-08-10,OUMQRV1S,2026-08-10,Python
OUMQRV1S-2026-08-10,OUMQRV1S,2026-08-10,SQL
BUTYKBGU-2026-08-10,BUTYKBGU,2026-08-10,Python
BUTYKBGU-2026-08-10,BUTYKBGU,2026-08-10,AI
BUTYKBGU-2026-08-10,BUTYKBGU,2026-08-10,Azure
UF8QTFWO-2026-08-10,UF8QTFWO,2026-08-10,Business Analyst
UF8QTFWO-2026-08-10,UF8QTFWO,2026-08-10,D365
UF8QTFWO-2026-08-10,UF8QTFWO,2026-08-10,Power Platform
L0ZROFII-2026-08-10,L0ZROFII,2026-08-10,Node.js
L0ZROFII-2026-08-10,L0ZROFII,2026-08-10,TypeScript
L0ZROFII-2026-08-10,L0ZROFII,2026-08-10,React
NWXTOT9B-2026-08-10,NWXTOT9B,2026-08-10,AI
NWXTOT9B-2026-08-10,NWXTOT9B,2026-08-10,LLMs
NWXTOT9B-2026-08-10,NWXTOT9B,2026-08-10,CI/CD
IDINSUXS-2026-08-10,IDINSUXS,2026-08-10,Data modelling
IDINSUXS-2026-08-10,IDINSUXS,2026-08-10,Data pipelines
IDINSUXS-2026-08-10,IDINSUXS,2026-08-10,dbt
CZ9WDRW2-2026-08-10,CZ9WDRW2,2026-08-10,Digital twins
CZ9WDRW2-2026-08-10,CZ9WDRW2,2026-08-10,Simulations
CZ9WDRW2-2026-08-10,CZ9WDRW2,2026-08-10,Physical AI
YJWFT5XT-2026-08-10,YJWFT5XT,2026-08-10,Java
YJWFT5XT-2026-08-10,YJWFT5XT,2026-08-10,TDD
YJWFT5XT-2026-08-10,YJWFT5XT,2026-08-10,JUnit
1PUAUWWA-2026-08-10,1PUAUWWA,2026-08-10,AI
1PUAUWWA-2026-08-10,1PUAUWWA,2026-08-10,Gen AI
1PUAUWWA-2026-08-10,1PUAUWWA,2026-08-10,Cloud
IVMTFQEL-2026-08-10,IVMTFQEL,2026-08-10,C++
IVMTFQEL-2026-08-10,IVMTFQEL,2026-08-10,Python
IVMTFQEL-2026-08-10,IVMTFQEL,2026-08-10,MATLAB
ZBOCGVHD-2026-08-10,ZBOCGVHD,2026-08-10,AI
ZBOCGVHD-2026-08-10,ZBOCGVHD,2026-08-10,MLOps
ZBOCGVHD-2026-08-10,ZBOCGVHD,2026-08-10,Python
NJI1FBB2-2026-08-10,NJI1FBB2,2026-08-10,Data engineering
NJI1FBB2-2026-08-10,NJI1FBB2,2026-08-10,Java
NJI1FBB2-2026-08-10,NJI1FBB2,2026-08-10,Python
9NIED2IG-2026-08-10,9NIED2IG,2026-08-10,.NET
9NIED2IG-2026-08-10,9NIED2IG,2026-08-10,.NET CORE
9NIED2IG-2026-08-10,9NIED2IG,2026-08-10,C#
CSPRGQBR-2026-08-10,CSPRGQBR,2026-08-10,Jira
CSPRGQBR-2026-08-10,CSPRGQBR,2026-08-10,Asana
CSPRGQBR-2026-08-10,CSPRGQBR,2026-08-10,P2P
SVTQWTNM-2026-08-10,SVTQWTNM,2026-08-10,Guidewire
V8VO0KAT-2026-08-10,V8VO0KAT,2026-08-10,BPMN
V8VO0KAT-2026-08-10,V8VO0KAT,2026-08-10,UML
OLD3AT2S-2026-08-10,OLD3AT2S,2026-08-10,Prince 2
OLD3AT2S-2026-08-10,OLD3AT2S,2026-08-10,PMI
YL8TAE2S-2026-08-10,YL8TAE2S,2026-08-10,AWS
YL8TAE2S-2026-08-10,YL8TAE2S,2026-08-10,Python
YL8TAE2S-2026-08-10,YL8TAE2S,2026-08-10,Cloud
DRMZGWS7-2026-08-10,DRMZGWS7,2026-08-10,Communication skills
HCICJIWD-2026-08-10,HCICJIWD,2026-08-10,Rust
HCICJIWD-2026-08-10,HCICJIWD,2026-08-10,AWS
HCICJIWD-2026-08-10,HCICJIWD,2026-08-10,Terraform
8CNIJ1LB-2026-08-10,8CNIJ1LB,2026-08-10,Linux
8CNIJ1LB-2026-08-10,8CNIJ1LB,2026-08-10,RHEL
8CNIJ1LB-2026-08-10,8CNIJ1LB,2026-08-10,L2
EAEWHA7E-2026-08-10,EAEWHA7E,2026-08-10,Python
EAEWHA7E-2026-08-10,EAEWHA7E,2026-08-10,PyTorch
EAEWHA7E-2026-08-10,EAEWHA7E,2026-08-10,NLP
Z4GEG46I-2026-08-10,Z4GEG46I,2026-08-10,NetApp
Z4GEG46I-2026-08-10,Z4GEG46I,2026-08-10,Storage
Z4GEG46I-2026-08-10,Z4GEG46I,2026-08-10,AD
PSNJMYU6-2026-08-10,PSNJMYU6,2026-08-10,SSO
PSNJMYU6-2026-08-10,PSNJMYU6,2026-08-10,Reverse Proxy Server
PSNJMYU6-2026-08-10,PSNJMYU6,2026-08-10,OpenID Connect
UWEUQ2JE-2026-08-10,UWEUQ2JE,2026-08-10,C#
UWEUQ2JE-2026-08-10,UWEUQ2JE,2026-08-10,Rust
UWEUQ2JE-2026-08-10,UWEUQ2JE,2026-08-10,Cloud
EHYTR5EC-2026-08-10,EHYTR5EC,2026-08-10,Angular
EHYTR5EC-2026-08-10,EHYTR5EC,2026-08-10,HTML
EHYTR5EC-2026-08-10,EHYTR5EC,2026-08-10,JavaScript
FFZB7PYR-2026-08-10,FFZB7PYR,2026-08-10,Data engineering
FFZB7PYR-2026-08-10,FFZB7PYR,2026-08-10,ETL
FFZB7PYR-2026-08-10,FFZB7PYR,2026-08-10,Informatica
IAOFSV3K-2026-08-10,IAOFSV3K,2026-08-10,ETL
IAOFSV3K-2026-08-10,IAOFSV3K,2026-08-10,AI
IAOFSV3K-2026-08-10,IAOFSV3K,2026-08-10,GCP
KTBMZLQZ-2026-08-10,KTBMZLQZ,2026-08-10,Lean Six Sigma
KTBMZLQZ-2026-08-10,KTBMZLQZ,2026-08-10,Stakeholder management
KTBMZLQZ-2026-08-10,KTBMZLQZ,2026-08-10,Analytical skills
JLRUECRP-2026-08-10,JLRUECRP,2026-08-10,MS Office
JLRUECRP-2026-08-10,JLRUECRP,2026-08-10,CRM
JLRUECRP-2026-08-10,JLRUECRP,2026-08-10,Driving license
ATKGKC6J-2026-08-10,ATKGKC6J,2026-08-10,Jira
ATKGKC6J-2026-08-10,ATKGKC6J,2026-08-10,Confluence
ATKGKC6J-2026-08-10,ATKGKC6J,2026-08-10,qTest
SPI7SO2D-2026-08-10,SPI7SO2D,2026-08-10,Cloud
SPI7SO2D-2026-08-10,SPI7SO2D,2026-08-10,Degree
SPI7SO2D-2026-08-10,SPI7SO2D,2026-08-10,Kotlin
UAOOYYBC-2026-08-10,UAOOYYBC,2026-08-10,Security
UAOOYYBC-2026-08-10,UAOOYYBC,2026-08-10,Design Patterns
UAOOYYBC-2026-08-10,UAOOYYBC,2026-08-10,Microservice architecture
VFAWNVD8-2026-08-10,VFAWNVD8,2026-08-10,Sap fi
VFAWNVD8-2026-08-10,VFAWNVD8,2026-08-10,ABAP
VFAWNVD8-2026-08-10,VFAWNVD8,2026-08-10,HANA
Z5B7XY12-2026-08-10,Z5B7XY12,2026-08-10,MS
Z5B7XY12-2026-08-10,Z5B7XY12,2026-08-10,Confluence
Z5B7XY12-2026-08-10,Z5B7XY12,2026-08-10,ITSM/BPM
OI26DGYC-2026-08-10,OI26DGYC,2026-08-10,Spark
OI26DGYC-2026-08-10,OI26DGYC,2026-08-10,PySpark
OI26DGYC-2026-08-10,OI26DGYC,2026-08-10,Scala
ZSBJMPC8-2026-08-10,ZSBJMPC8,2026-08-10,SQL
ZSBJMPC8-2026-08-10,ZSBJMPC8,2026-08-10,Jira
ZSBJMPC8-2026-08-10,ZSBJMPC8,2026-08-10,Test automation tools
R8PPX9Y6-2026-08-10,R8PPX9Y6,2026-08-10,Java
R8PPX9Y6-2026-08-10,R8PPX9Y6,2026-08-10,Microservices
R8PPX9Y6-2026-08-10,R8PPX9Y6,2026-08-10,Spring Boot
DE97B91V-2026-08-10,DE97B91V,2026-08-10,Web services
DE97B91V-2026-08-10,DE97B91V,2026-08-10,REST API
DE97B91V-2026-08-10,DE97B91V,2026-08-10,SQL
WHSQMOMY-2026-08-10,WHSQMOMY,2026-08-10,SQL
WHSQMOMY-2026-08-10,WHSQMOMY,2026-08-10,Manual Testing
WHSQMOMY-2026-08-10,WHSQMOMY,2026-08-10,Test management
TQW3YQEN-2026-08-10,TQW3YQEN,2026-08-10,BPMN/UML
TQW3YQEN-2026-08-10,TQW3YQEN,2026-08-10,Agile
3CBITG6E-2026-08-10,3CBITG6E,2026-08-10,Wykształcenie średnie
3CBITG6E-2026-08-10,3CBITG6E,2026-08-10,UDT
CTTO8UDW-2026-08-10,CTTO8UDW,2026-08-10,DLP
CTTO8UDW-2026-08-10,CTTO8UDW,2026-08-10,CA
CTTO8UDW-2026-08-10,CTTO8UDW,2026-08-10,Audit
RWVVWDKR-2026-08-10,RWVVWDKR,2026-08-10,Agile
RWVVWDKR-2026-08-10,RWVVWDKR,2026-08-10,Prince2
RWVVWDKR-2026-08-10,RWVVWDKR,2026-08-10,SAP
ZCY6ULNV-2026-08-10,ZCY6ULNV,2026-08-10,Salesforce
GW53SCKM-2026-08-10,GW53SCKM,2026-08-10,Php/drupal
GW53SCKM-2026-08-10,GW53SCKM,2026-08-10,Test automation
GW53SCKM-2026-08-10,GW53SCKM,2026-08-10,Manual tests
9DMANY6J-2026-08-10,9DMANY6J,2026-08-10,Communication skills
I9RAWJFJ-2026-08-10,I9RAWJFJ,2026-08-10,AI
I9RAWJFJ-2026-08-10,I9RAWJFJ,2026-08-10,PowerPoint
I9RAWJFJ-2026-08-10,I9RAWJFJ,2026-08-10,Excel
6UPY7KJI-2026-08-10,6UPY7KJI,2026-08-10,Python
6UPY7KJI-2026-08-10,6UPY7KJI,2026-08-10,Data engineering
6UPY7KJI-2026-08-10,6UPY7KJI,2026-08-10,Data Lake
8PZEORZT-2026-08-10,8PZEORZT,2026-08-10,.NET
8PZEORZT-2026-08-10,8PZEORZT,2026-08-10,.NET Framework
8PZEORZT-2026-08-10,8PZEORZT,2026-08-10,AWS
4JTH63ZZ-2026-08-10,4JTH63ZZ,2026-08-10,Java
4JTH63ZZ-2026-08-10,4JTH63ZZ,2026-08-10,React
4JTH63ZZ-2026-08-10,4JTH63ZZ,2026-08-10,HTML
JT0LV44I-2026-08-10,JT0LV44I,2026-08-10,UML
JT0LV44I-2026-08-10,JT0LV44I,2026-08-10,Sparx Enterprise Architect
JT0LV44I-2026-08-10,JT0LV44I,2026-08-10,SOA
JZG7FPW4-2026-08-10,JZG7FPW4,2026-08-10,Java
JZG7FPW4-2026-08-10,JZG7FPW4,2026-08-10,Scala
JZG7FPW4-2026-08-10,JZG7FPW4,2026-08-10,Cloud
YJEDZDB8-2026-08-10,YJEDZDB8,2026-08-10,NetApp
YJEDZDB8-2026-08-10,YJEDZDB8,2026-08-10,AD
BXDI187H-2026-08-10,BXDI187H,2026-08-10,.NET
BXDI187H-2026-08-10,BXDI187H,2026-08-10,SharePoint
BXDI187H-2026-08-10,BXDI187H,2026-08-10,.NET CORE
E2MAV9EY-2026-08-10,E2MAV9EY,2026-08-10,Grafana
E2MAV9EY-2026-08-10,E2MAV9EY,2026-08-10,Prometheus
E2MAV9EY-2026-08-10,E2MAV9EY,2026-08-10,Loki
9WNMVBGB-2026-08-10,9WNMVBGB,2026-08-10,Java
9WNMVBGB-2026-08-10,9WNMVBGB,2026-08-10,Spring
9WNMVBGB-2026-08-10,9WNMVBGB,2026-08-10,Microservices architecture
EYY108CI-2026-08-10,EYY108CI,2026-08-10,C#
EYY108CI-2026-08-10,EYY108CI,2026-08-10,Communication skills
EYY108CI-2026-08-10,EYY108CI,2026-08-10,Cloud platform
9KQRZRUJ-2026-08-10,9KQRZRUJ,2026-08-10,Salesforce
9KQRZRUJ-2026-08-10,9KQRZRUJ,2026-08-10,Apex
9KQRZRUJ-2026-08-10,9KQRZRUJ,2026-08-10,Cloud
110UOPZR-2026-08-10,110UOPZR,2026-08-10,Data management
110UOPZR-2026-08-10,110UOPZR,2026-08-10,Data modelling
110UOPZR-2026-08-10,110UOPZR,2026-08-10,Analytical skills
2A3X6R1X-2026-08-10,2A3X6R1X,2026-08-10,Analytical skills
2A3X6R1X-2026-08-10,2A3X6R1X,2026-08-10,Cloud
2A3X6R1X-2026-08-10,2A3X6R1X,2026-08-10,DevOps
ENWXOGOQ-2026-08-10,ENWXOGOQ,2026-08-10,Power Automate
ENWXOGOQ-2026-08-10,ENWXOGOQ,2026-08-10,Power Platform
ENWXOGOQ-2026-08-10,ENWXOGOQ,2026-08-10,UiPath
3WG4FB3X-2026-08-10,3WG4FB3X,2026-08-10,Python
3WG4FB3X-2026-08-10,3WG4FB3X,2026-08-10,Java
3WG4FB3X-2026-08-10,3WG4FB3X,2026-08-10,AWS
DAN0U7UX-2026-08-10,DAN0U7UX,2026-08-10,AI
DAN0U7UX-2026-08-10,DAN0U7UX,2026-08-10,Machine learning
DAN0U7UX-2026-08-10,DAN0U7UX,2026-08-10,OpenSearch
2TNIRVAN-2026-08-10,2TNIRVAN,2026-08-10,Application
2TNIRVAN-2026-08-10,2TNIRVAN,2026-08-10,Cloud security
